time,stage,bno_accelMag, bno_accel X,bno_accel Y,bno_accel Z,bno_orien W,bno_orien X,bno_orien Y,bno_orien Z,bar_alt,bar_pressure,bar_temp,gps_angle,gpsPos lon,gpsPos lat,gpsPos alt
1948.19,2,13.62,-5.43,-0.36,12.49,-0.76,-0.09,0.45,0.47,551.85,0,0,136.65,-75.8684544,39.0814528,576.65
1948.3,2,15.92,-6.87,0.55,14.35,-0.69,-0.27,0.52,0.41,539.52,0,0,136.65,-75.8684544,39.0814528,576.65
1948.47,2,13.27,-3.79,1.1,12.67,-0.59,-0.39,0.62,0.33,534.36,0,0,145.92,-75.8683648,39.0813696,548.77
1948.57,2,10.29,0.6,0.89,10.24,-0.57,-0.4,0.66,0.27,530.5,0,0,145.92,-75.8683648,39.0813696,548.77
1948.68,2,7.75,-2.48,-0.87,7.29,-0.58,-0.39,0.69,0.2,525.23,0,0,145.92,-75.8683648,39.0813696,548.77
1948.79,2,6.34,0.78,-2.23,5.88,-0.59,-0.36,0.7,0.17,522.78,0,0,145.92,-75.8683648,39.0813696,548.77
1948.9,2,6.42,-0.45,-1.81,6.15,-0.61,-0.34,0.69,0.16,519.38,0,0,145.92,-75.8683648,39.0813696,548.77
1949,2,6.84,-0.93,-0.63,6.75,-0.65,-0.32,0.67,0.17,515.92,0,0,145.92,-75.8683648,39.0813696,548.77
1949.11,2,10.91,-4.27,0.23,10.04,-0.69,-0.29,0.63,0.21,513.9,0,0,145.92,-75.8683648,39.0813696,548.77
1949.21,2,11.94,-6.59,0.44,9.95,-0.74,-0.25,0.58,0.24,511.84,0,0,145.92,-75.8683648,39.0813696,548.77
1949.32,2,17.72,-11.97,-1.39,12.99,-0.79,-0.16,0.52,0.28,510.55,0,0,145.92,-75.8683648,39.0813696,548.77
1949.44,2,12.76,-7.09,-0.27,10.61,-0.81,-0.04,0.48,0.33,510.73,0,0,150.27,-75.8682816,39.08128,521.58
1949.55,2,13.91,-8.22,-0.8,11.19,-0.8,0.07,0.46,0.38,508.41,0,0,150.27,-75.8682816,39.08128,521.58
1949.65,2,6.71,-0.48,-2.72,6.12,-0.78,0.15,0.45,0.42,508.37,0,0,150.27,-75.8682816,39.08128,521.58
1949.76,2,10.55,-6.96,-4.81,6.29,-0.74,0.22,0.43,0.47,506.16,0,0,150.27,-75.8682816,39.08128,521.58
1949.86,2,7.87,1.96,-1.78,7.41,-0.69,0.26,0.4,0.55,505.8,0,0,150.27,-75.8682816,39.08128,521.58
1949.97,2,9.06,2.36,2.97,8.22,-0.63,0.29,0.33,0.64,506.26,0,0,150.27,-75.8682816,39.08128,521.58
1950.07,2,9.29,3.63,0.81,8.51,-0.59,0.33,0.23,0.7,503.33,0,0,150.27,-75.8682816,39.08128,521.58
1950.18,2,11.8,-0.27,2.41,11.55,-0.55,0.39,0.11,0.73,492.25,0,0,150.27,-75.8682816,39.08128,521.58
1950.29,2,15.59,3.81,2.55,14.9,-0.5,0.46,0,0.74,486.17,0,0,150.27,-75.8682816,39.08128,521.58
1950.4,2,13.05,0.09,3.32,12.62,-0.45,0.51,-0.07,0.73,482.42,0,0,150.27,-75.8682816,39.08128,521.58
1950.51,2,9.48,-1.57,1.08,9.29,-0.4,0.55,-0.1,0.72,477.88,0,0,143.23,-75.868224,39.0811904,494.1
1950.61,2,7.71,-3.12,-0.26,7.05,-0.37,0.57,-0.11,0.73,476.52,0,0,143.23,-75.868224,39.0811904,494.1
1950.72,2,5.68,-1.52,-1.43,5.28,-0.35,0.57,-0.11,0.73,473,0,0,143.23,-75.868224,39.0811904,494.1
1950.82,2,6.82,2.27,-1.69,6.21,-0.36,0.55,-0.11,0.74,469.27,0,0,143.23,-75.868224,39.0811904,494.1
1950.93,2,10.44,2.58,-0.57,10.1,-0.4,0.52,-0.09,0.75,467.38,0,0,143.23,-75.868224,39.0811904,494.1
1951.03,2,13.93,2.76,2.44,13.44,-0.45,0.48,-0.07,0.75,464.7,0,0,143.23,-75.868224,39.0811904,494.1
1951.14,2,10.79,-0.78,0.8,10.73,-0.5,0.41,-0.01,0.76,462.03,0,0,143.23,-75.868224,39.0811904,494.1
1951.25,2,11.84,-0.28,0.73,11.81,-0.55,0.33,0.06,0.77,461.18,0,0,143.23,-75.868224,39.0811904,494.1
1951.35,2,11.62,-1.15,0.42,11.55,-0.6,0.26,0.14,0.74,459.97,0,0,143.23,-75.868224,39.0811904,494.1
1951.46,2,10.97,-2,0.16,10.78,-0.66,0.17,0.24,0.69,459.84,0,0,143.23,-75.868224,39.0811904,494.1
1951.68,2,14.47,-10.78,-3.22,9.1,-0.71,-0.06,0.42,0.55,453.3,0,0,132.98,-75.8681088,39.0810848,460.98
1951.79,2,7.55,-0.39,-2.18,7.22,-0.68,-0.16,0.5,0.51,444.41,0,0,132.98,-75.8681088,39.0810848,460.98
1951.9,2,10.88,-2.89,-1.56,10.37,-0.62,-0.24,0.57,0.48,440.98,0,0,132.98,-75.8681088,39.0810848,460.98
1952,2,10.2,-0.2,-2.08,9.98,-0.57,-0.28,0.62,0.45,434.91,0,0,132.98,-75.8681088,39.0810848,460.98
1952.15,2,8.12,-1.98,-2.51,7.46,-0.54,-0.31,0.66,0.43,430.77,0,0,132.98,-75.8681088,39.0810848,460.98
1952.26,2,10.02,1.55,-0.83,9.86,-0.55,-0.32,0.65,0.42,428.07,0,0,132.98,-75.8681088,39.0810848,460.98
1952.37,2,9.85,-3.26,-0.51,9.28,-0.57,-0.31,0.63,0.43,424.58,0,0,132.98,-75.8681088,39.0810848,460.98
1952.47,2,10.08,1.32,0.02,9.99,-0.59,-0.29,0.6,0.45,421.13,0,0,132.98,-75.8681088,39.0810848,460.98
1952.64,2,9.14,-0.89,0.33,9.09,-0.66,-0.19,0.53,0.5,420.41,0,0,143.29,-75.8680064,39.0809952,434.28
1952.75,2,9.98,-4.83,-0.93,8.69,-0.69,-0.09,0.47,0.55,420.63,0,0,143.29,-75.8680064,39.0809952,434.28
1952.86,2,9.6,-5.52,-2.05,7.59,-0.7,0.01,0.4,0.59,420.45,0,0,143.29,-75.8680064,39.0809952,434.28
1952.97,2,5.05,-2.43,-2.95,3.3,-0.68,0.12,0.32,0.65,421.91,0,0,143.29,-75.8680064,39.0809952,434.28
1953.07,2,7.68,1.19,-1.62,7.41,-0.64,0.21,0.23,0.7,419.22,0,0,143.29,-75.8680064,39.0809952,434.28
1953.18,2,10.28,-0.86,0.22,10.24,-0.62,0.27,0.13,0.73,416.97,0,0,143.29,-75.8680064,39.0809952,434.28
1953.29,2,10.23,0.78,-0.08,10.2,-0.59,0.33,0.04,0.74,408.46,0,0,143.29,-75.8680064,39.0809952,434.28
1953.39,2,10.2,0.38,0.78,10.16,-0.58,0.38,-0.03,0.72,403.84,0,0,143.29,-75.8680064,39.0809952,434.28
1953.5,2,9.96,-2,0.78,9.72,-0.57,0.41,-0.07,0.71,399.35,0,0,143.29,-75.8680064,39.0809952,434.28
1953.66,2,10.59,-0.53,0.81,10.55,-0.57,0.44,-0.08,0.69,392.9,0,0,144.73,-75.8679232,39.0808992,407.48
1953.77,2,9.19,-2.57,0.17,8.82,-0.59,0.43,-0.04,0.68,391.4,0,0,144.73,-75.8679232,39.0808992,407.48
1953.88,2,8.82,-2.9,0.13,8.33,-0.62,0.4,0.02,0.68,390.4,0,0,144.73,-75.8679232,39.0808992,407.48
1953.99,2,8.09,-4.4,-1.14,6.69,-0.65,0.34,0.09,0.67,388.76,0,0,144.73,-75.8679232,39.0808992,407.48
1954.09,2,10.06,-1.96,0.67,9.85,-0.68,0.26,0.18,0.66,387.94,0,0,144.73,-75.8679232,39.0808992,407.48
1954.2,2,9.3,-5.41,-1.39,7.43,-0.7,0.17,0.27,0.64,389.98,0,0,144.73,-75.8679232,39.0808992,407.48
1954.3,2,14.49,-9.63,0.41,10.83,-0.7,0.07,0.35,0.62,384.13,0,0,144.73,-75.8679232,39.0808992,407.48
1954.41,2,5.52,-1.68,-1.44,5.06,-0.68,-0.04,0.43,0.59,382.02,0,0,144.73,-75.8679232,39.0808992,407.48
1954.52,2,12.88,-8.52,-0.06,9.66,-0.64,-0.12,0.5,0.57,373.17,0,0,144.73,-75.8679232,39.0808992,407.48
1954.69,2,11.36,0.79,-0.95,11.29,-0.57,-0.2,0.57,0.56,364.28,0,0,145.35,-75.86784,39.0808064,380.33
1954.79,2,11.09,-2.1,-0.25,10.88,-0.55,-0.21,0.59,0.56,361.57,0,0,145.35,-75.86784,39.0808064,380.33
1954.9,2,10.53,2.18,-0.98,10.25,-0.57,-0.21,0.58,0.55,357.58,0,0,145.35,-75.86784,39.0808064,380.33
1955,2,8.42,1.68,-0.51,8.24,-0.61,-0.2,0.55,0.54,355.08,0,0,145.35,-75.86784,39.0808064,380.33
1955.11,2,5.02,-0.25,-0.33,5.01,-0.66,-0.16,0.5,0.54,355.1,0,0,145.35,-75.86784,39.0808064,380.33
1955.21,2,11.66,-9.22,-1.52,6.97,-0.71,-0.12,0.44,0.54,352.85,0,0,145.35,-75.86784,39.0808064,380.33
1955.32,2,11.53,-3.92,-0.79,10.82,-0.74,-0.05,0.37,0.56,355.53,0,0,145.35,-75.86784,39.0808064,380.33
1955.43,2,11.07,-8.87,-1.63,6.43,-0.75,0.01,0.31,0.59,357.31,0,0,145.35,-75.86784,39.0808064,380.33
1955.54,2,11.79,-6.94,0.6,9.51,-0.72,0.08,0.25,0.64,358.7,0,0,145.35,-75.86784,39.0808064,380.33
1955.66,2,14.33,-2.69,1.95,13.94,-0.68,0.14,0.18,0.7,361.74,0,0,150.23,-75.8677568,39.0807104,353.34
1955.76,2,9.46,0.92,1.19,9.34,-0.63,0.2,0.14,0.74,353.88,0,0,150.23,-75.8677568,39.0807104,353.34
1955.87,2,9.36,4.98,-0.86,7.88,-0.58,0.26,0.09,0.77,340.96,0,0,150.23,-75.8677568,39.0807104,353.34
1955.97,2,9.06,3.9,-1.92,7.94,-0.54,0.31,0.04,0.78,336.25,0,0,150.23,-75.8677568,39.0807104,353.34
1956.08,2,8.53,4.25,-1.95,7.14,-0.53,0.36,-0.01,0.76,334.46,0,0,150.23,-75.8677568,39.0807104,353.34
1956.19,2,8.74,4.82,0.28,7.29,-0.55,0.41,-0.06,0.73,329.87,0,0,150.23,-75.8677568,39.0807104,353.34
1956.3,2,9.61,-1.6,1.95,9.27,-0.58,0.44,-0.09,0.68,327.03,0,0,150.23,-75.8677568,39.0807104,353.34
1956.4,2,14.33,-4.48,1.36,13.54,-0.62,0.45,-0.09,0.64,323.8,0,0,150.23,-75.8677568,39.0807104,353.34
1956.51,2,9.22,-4.25,-0.71,8.15,-0.66,0.43,-0.07,0.61,320.37,0,0,150.23,-75.8677568,39.0807104,353.34
1956.61,2,14.87,-6.31,0.85,13.44,-0.7,0.38,-0.02,0.6,318.68,0,0,150.23,-75.8677568,39.0807104,353.34
1956.72,2,14.06,-6.94,-0.93,12.19,-0.73,0.31,0.05,0.6,320.62,0,0,145.22,-75.86768,39.0806144,326.14
1956.82,2,9.49,-2.28,1.18,9.14,-0.75,0.22,0.15,0.6,320.84,0,0,145.22,-75.86768,39.0806144,326.14
1956.93,2,7.49,-2.17,1.02,7.09,-0.75,0.13,0.26,0.59,317.86,0,0,145.22,-75.86768,39.0806144,326.14
1957.04,2,8.56,-5.71,-0.67,6.34,-0.74,0.03,0.37,0.57,307.27,0,0,145.22,-75.86768,39.0806144,326.14
1957.15,2,27.62,25.21,-10.02,-5.18,-0.71,-0.06,0.47,0.51,265.15,0,0,145.22,-75.86768,39.0806144,326.14
1957.25,2,6.15,-2.51,5.24,2.02,-0.67,-0.16,0.51,0.52,297.82,0,0,145.22,-75.86768,39.0806144,326.14
1957.36,2,13.96,-0.77,2.99,13.61,-0.64,-0.32,0.41,0.56,285.82,0,0,145.22,-75.86768,39.0806144,326.14
1957.47,2,11.45,2.19,-0.06,11.24,-0.64,-0.38,0.24,0.63,280.53,0,0,145.22,-75.86768,39.0806144,326.14
1957.57,2,10.37,3.35,-0.15,9.81,-0.68,-0.31,0.05,0.66,280.02,0,0,145.22,-75.86768,39.0806144,326.14
1957.68,2,8.83,-7.84,3.97,0.87,-0.73,-0.16,-0.09,0.66,281.99,0,0,145.22,-75.86768,39.0806144,326.14
1957.79,2,48.09,-7.94,43.89,17.98,-0.74,0.11,0.06,0.66,302.5,0,0,145.22,-75.86768,39.0806144,326.14
1957.9,2,18.16,-5.85,-11.81,-12.49,-0.73,0.18,0.29,0.59,294.34,0,0,145.22,-75.86768,39.0806144,326.14
1958,2,19.13,6.48,-10.38,14.71,-0.76,-0.12,0.04,0.64,301.13,0,0,145.22,-75.86768,39.0806144,326.14
1958.16,2,15.38,0.21,-8.9,12.54,-0.77,-0.03,-0.11,0.63,312.03,0,0,145.22,-75.86768,39.0806144,326.14
1958.26,2,19.27,3.12,-11.72,14.98,-0.78,0.06,-0.15,0.61,302.56,0,0,145.22,-75.86768,39.0806144,326.14
1958.37,2,19.33,0.96,-11.48,15.52,-0.78,0.08,-0.27,0.56,280.44,0,0,145.22,-75.86768,39.0806144,326.14
1958.48,2,17.5,0.75,-8.92,15.03,-0.78,0.08,-0.35,0.52,269.09,0,0,145.22,-75.86768,39.0806144,326.14
1958.58,2,15.52,-3.33,-6.89,13.5,-0.79,0.06,-0.31,0.53,264.42,0,0,145.22,-75.86768,39.0806144,326.14
1958.69,2,16.81,-2.03,-1.8,16.59,-0.78,0.02,-0.23,0.58,269.92,0,0,145.22,-75.86768,39.0806144,326.14
1958.8,2,14.01,-1.11,1.31,13.9,-0.79,0.07,-0.16,0.59,272.64,0,0,145.22,-75.86768,39.0806144,326.14
1958.9,2,16.2,-9.3,12.29,-4.97,-0.78,0.16,-0.15,0.59,267.15,0,0,145.22,-75.86768,39.0806144,326.14
1959.01,2,13.29,-1.67,10.72,-7.67,-0.77,0.09,-0.1,0.62,277.65,0,0,145.22,-75.86768,39.0806144,326.14
1959.12,2,10.97,-3.41,-1.7,10.28,-0.78,-0.02,-0.14,0.61,275.89,0,0,145.22,-75.86768,39.0806144,326.14
1959.23,2,10.87,-2.72,-1.3,10.45,-0.8,-0.03,-0.21,0.56,266.28,0,0,145.22,-75.86768,39.0806144,326.14
1959.33,2,14.52,-2.53,-4.73,13.5,-0.8,0.04,-0.28,0.54,251.67,0,0,145.22,-75.86768,39.0806144,326.14
1959.44,2,16.62,-4.45,-8.9,13.32,-0.79,0.07,-0.33,0.51,248.33,0,0,145.22,-75.86768,39.0806144,326.14
1959.55,2,15.16,0.64,-4.5,14.46,-0.78,0.05,-0.37,0.5,235.96,0,0,145.22,-75.86768,39.0806144,326.14
1959.65,2,18.04,-0.81,-6.18,16.93,-0.79,0.05,-0.38,0.49,231.42,0,0,145.22,-75.86768,39.0806144,326.14
1959.76,2,19.31,0.59,0.56,19.29,-0.79,0.03,-0.33,0.52,228.72,0,0,145.22,-75.86768,39.0806144,326.14
1959.86,2,14.55,4.47,9.7,9.88,-0.76,0.02,-0.25,0.59,237.99,0,0,145.22,-75.86768,39.0806144,326.14
1959.97,2,4.36,-2.34,1.89,3.17,-0.75,0,-0.25,0.61,239.19,0,0,145.22,-75.86768,39.0806144,326.14
1960.08,2,11.04,-5.33,-4.57,8.52,-0.77,-0.13,-0.26,0.57,231.35,0,0,145.22,-75.86768,39.0806144,326.14
1960.19,2,8.66,5.32,0.51,6.81,-0.72,-0.24,-0.2,0.63,224.32,0,0,145.22,-75.86768,39.0806144,326.14
1960.29,2,14.4,-11.38,1.32,8.72,-0.7,-0.31,-0.13,0.64,224.06,0,0,145.22,-75.86768,39.0806144,326.14
1960.4,2,32.78,-10.66,26.53,16.03,-0.65,-0.34,-0.09,0.67,216.35,0,0,145.22,-75.86768,39.0806144,326.14
1960.51,2,40.28,-13.17,23.77,29.73,-0.64,-0.39,-0.14,0.65,214.02,0,0,145.22,-75.86768,39.0806144,326.14
1960.61,2,3.25,1.14,2.81,1.17,-0.6,-0.42,-0.12,0.67,204.6,0,0,145.22,-75.86768,39.0806144,326.14
1960.72,2,47.47,-11.64,-8.75,45.18,-0.54,-0.5,-0.13,0.66,197.64,0,0,145.22,-75.86768,39.0806144,326.14
1960.83,2,41.46,-0.15,-24.39,33.53,-0.51,-0.51,-0.12,0.68,188.19,0,0,145.22,-75.86768,39.0806144,326.14
1960.93,2,26.64,4.36,-17.86,19.28,-0.53,-0.5,-0.15,0.66,186.19,0,0,145.22,-75.86768,39.0806144,326.14
1961.04,2,18.11,12.99,8.85,9.01,-0.56,-0.49,-0.24,0.62,183.3,0,0,145.22,-75.86768,39.0806144,326.14
1961.15,2,33.11,4.1,-14.6,29.43,-0.58,-0.45,-0.32,0.6,181.94,0,0,145.22,-75.86768,39.0806144,326.14
1961.26,2,37.24,11.67,35.37,-0.41,-0.68,-0.36,-0.33,0.54,181.24,0,0,145.22,-75.86768,39.0806144,326.14
1961.36,2,15.75,9.3,-0.87,12.68,-0.69,-0.35,-0.44,0.46,181.05,0,0,145.22,-75.86768,39.0806144,326.14
1961.47,2,7.56,3.89,1.43,6.33,-0.74,-0.27,-0.46,0.41,180.17,0,0,145.22,-75.86768,39.0806144,326.14
1961.58,2,14.71,0.85,-6.69,13.08,-0.78,-0.18,-0.5,0.33,179.9,0,0,145.22,-75.86768,39.0806144,326.14
1961.68,2,35.5,8.88,-26.62,21.74,-0.77,-0.17,-0.57,0.24,179.31,0,0,145.22,-75.86768,39.0806144,326.14
1961.79,2,18.23,11.08,-6.46,12.96,-0.79,-0.13,-0.57,0.19,178.59,0,0,145.22,-75.86768,39.0806144,326.14
1961.9,2,10.88,-3.76,2.68,9.85,-0.8,-0.1,-0.57,0.15,178.58,0,0,145.22,-75.86768,39.0806144,326.14
1962.01,2,18.39,11.15,-14.54,-1.54,-0.77,-0.14,-0.61,0.06,178.95,0,0,145.22,-75.86768,39.0806144,326.14
1962.16,2,18.35,-9.99,5.71,14.3,-0.79,-0.08,-0.6,0.05,177.19,0,0,145.22,-75.86768,39.0806144,326.14
1962.26,2,9.18,-5.09,1.19,7.54,-0.78,-0.12,-0.62,0.02,175.71,0,0,145.22,-75.86768,39.0806144,326.14
1962.37,2,5.77,0.06,0.29,-5.76,-0.76,-0.15,-0.63,0,175.14,0,0,145.22,-75.86768,39.0806144,326.14
1962.47,2,12.11,-7.39,9.34,2.17,-0.78,-0.15,-0.6,0,174.6,0,0,145.22,-75.86768,39.0806144,326.14
1962.58,2,18.58,-6.55,-0.39,17.39,-0.77,-0.19,-0.61,0,173.64,0,0,145.22,-75.86768,39.0806144,326.14
1962.69,2,14.75,-0.53,-3.26,14.37,-0.76,-0.21,-0.61,0,172.5,0,0,145.22,-75.86768,39.0806144,326.14
1962.8,2,13.27,1.89,-0.25,13.13,-0.77,-0.22,-0.6,0.04,172.23,0,0,145.22,-75.86768,39.0806144,326.14
1962.9,2,8.95,0.91,4.08,7.92,-0.74,-0.25,-0.62,0.05,171.16,0,0,145.22,-75.86768,39.0806144,326.14
1963.01,2,6.92,4.55,-2.87,4.35,-0.7,-0.3,-0.65,0.02,170.38,0,0,145.22,-75.86768,39.0806144,326.14
1963.12,2,15.88,1.83,5.93,14.61,-0.7,-0.29,-0.65,0.07,169.39,0,0,145.22,-75.86768,39.0806144,326.14
1963.22,2,12.08,1.18,2.1,11.84,-0.7,-0.31,-0.64,0.07,168.46,0,0,145.22,-75.86768,39.0806144,326.14
1963.33,2,8.91,1.51,-1.69,8.62,-0.68,-0.34,-0.65,0.05,168.58,0,0,145.22,-75.86768,39.0806144,326.14
1963.44,2,8.28,0.97,3.29,7.53,-0.68,-0.33,-0.65,0.06,167.5,0,0,145.22,-75.86768,39.0806144,326.14
1963.54,2,7.2,2.75,2.84,6.02,-0.67,-0.33,-0.66,0.09,166.82,0,0,145.22,-75.86768,39.0806144,326.14
1963.65,2,8.87,1.78,2.51,8.32,-0.65,-0.36,-0.66,0.09,166.19,0,0,145.22,-75.86768,39.0806144,326.14
1963.76,2,11.64,4.16,-1.79,10.73,-0.65,-0.36,-0.67,0.1,165.67,0,0,145.22,-75.86768,39.0806144,326.14
1963.87,2,8.04,-0.74,-1.09,7.93,-0.65,-0.35,-0.67,0.1,164.42,0,0,145.22,-75.86768,39.0806144,326.14
1963.97,2,8.38,-0.92,-2.04,8.07,-0.66,-0.34,-0.66,0.11,164.07,0,0,145.22,-75.86768,39.0806144,326.14
1964.08,2,9.21,-2.4,-2.68,8.48,-0.64,-0.37,-0.66,0.11,163.06,0,0,145.22,-75.86768,39.0806144,326.14
1964.19,2,10.5,-1.33,-7.04,7.68,-0.61,-0.41,-0.67,0.11,161.93,0,0,145.22,-75.86768,39.0806144,326.14
1964.29,2,12.2,-3.11,-6.73,9.69,-0.59,-0.43,-0.67,0.15,161.51,0,0,145.22,-75.86768,39.0806144,326.14
1964.4,2,11.49,-2.21,-6.21,9.41,-0.56,-0.44,-0.67,0.22,160.64,0,0,145.22,-75.86768,39.0806144,326.14
1964.51,2,11.66,-4.64,-6.13,8.76,-0.53,-0.47,-0.65,0.27,159.03,0,0,145.22,-75.86768,39.0806144,326.14
1964.61,2,10.35,-4.32,-6.77,6.53,-0.48,-0.51,-0.63,0.34,159.04,0,0,145.22,-75.86768,39.0806144,326.14
1964.72,2,10.57,-5.69,-7.02,5.49,-0.43,-0.54,-0.59,0.42,157.8,0,0,145.22,-75.86768,39.0806144,326.14
1964.83,2,10.16,-4.55,-3.96,8.17,-0.37,-0.58,-0.54,0.49,156.48,0,0,145.22,-75.86768,39.0806144,326.14
1964.93,2,11.6,-2.62,-6.3,9.38,-0.26,-0.62,-0.48,0.57,156.35,0,0,145.22,-75.86768,39.0806144,326.14
1965.04,2,12.02,-1.58,-5.95,10.32,-0.16,-0.63,-0.41,0.64,155.37,0,0,145.22,-75.86768,39.0806144,326.14
1965.15,2,10.11,-0.04,-3.08,9.64,-0.06,-0.63,-0.3,0.71,154.99,0,0,145.22,-75.86768,39.0806144,326.14
1965.25,2,7.83,0.44,-1.69,7.63,0.04,-0.61,-0.19,0.76,154.75,0,0,145.22,-75.86768,39.0806144,326.14
1965.36,2,8.76,0.62,-1.79,8.56,0.17,-0.58,-0.08,0.79,154.48,0,0,145.22,-75.86768,39.0806144,326.14
1965.47,2,7.87,-0.27,-1.02,7.8,0.3,-0.52,0.03,0.8,153.99,0,0,145.22,-75.86768,39.0806144,326.14
1965.57,2,9.84,0.61,0.33,9.81,0.4,-0.45,0.15,0.78,153.31,0,0,145.22,-75.86768,39.0806144,326.14
1965.68,2,11.09,1.22,1.49,10.92,0.49,-0.37,0.28,0.74,151.02,0,0,145.22,-75.86768,39.0806144,326.14
1965.79,2,9.44,0.79,1.06,9.34,0.56,-0.29,0.38,0.68,148.8,0,0,145.22,-75.86768,39.0806144,326.14
1965.89,2,9.05,0.33,1.25,8.96,0.62,-0.2,0.47,0.59,148.39,0,0,145.22,-75.86768,39.0806144,326.14
1966,2,7.79,-1.48,0.84,7.6,0.66,-0.11,0.54,0.51,147.85,0,0,145.22,-75.86768,39.0806144,326.14
1966.16,2,8.93,0,-0.43,8.92,0.7,0.02,0.61,0.36,147.6,0,0,145.22,-75.86768,39.0806144,326.14
1966.27,2,11.24,-1.16,-0.48,11.17,0.72,0.09,0.63,0.27,147.2,0,0,145.22,-75.86768,39.0806144,326.14
1966.38,2,9.89,-0.97,-0.76,9.81,0.72,0.15,0.66,0.18,146.51,0,0,145.22,-75.86768,39.0806144,326.14
1966.48,2,10.04,-0.8,-3.03,9.54,0.71,0.21,0.67,0.1,145.96,0,0,145.22,-75.86768,39.0806144,326.14
1966.59,2,8.3,-2.27,-1.92,7.75,0.7,0.27,0.67,0.02,144.7,0,0,145.22,-75.86768,39.0806144,326.14
1966.7,2,8.86,-1.75,-2.15,8.42,0.67,0.32,0.66,-0.06,143.04,0,0,145.22,-75.86768,39.0806144,326.14
1966.8,2,10.6,-2.84,-3.86,9.46,0.64,0.38,0.65,-0.15,142.51,0,0,145.22,-75.86768,39.0806144,326.14
1966.91,2,11.66,-3.55,-3.97,10.37,0.59,0.44,0.63,-0.25,140.57,0,0,145.22,-75.86768,39.0806144,326.14
1967.01,2,10.39,-3.12,-4.01,9.07,0.54,0.49,0.59,-0.35,139.93,0,0,145.22,-75.86768,39.0806144,326.14
1967.12,2,9.85,-2.64,-4.94,8.1,0.46,0.55,0.53,-0.46,138.47,0,0,145.22,-75.86768,39.0806144,326.14
1967.23,2,9.94,-1.95,-5.52,8.04,0.36,0.6,0.45,-0.55,137.42,0,0,145.22,-75.86768,39.0806144,326.14
1967.34,2,9.96,-1.66,-4.26,8.85,0.27,0.64,0.37,-0.62,136.8,0,0,145.22,-75.86768,39.0806144,326.14
1967.44,2,10.7,-1.37,-3.88,9.88,0.16,0.66,0.27,-0.68,136.18,0,0,145.22,-75.86768,39.0806144,326.14
1967.55,2,10.8,-1.26,-4.38,9.79,0.05,0.66,0.18,-0.72,135.37,0,0,145.22,-75.86768,39.0806144,326.14
1967.66,2,10.24,-2.42,-4.75,8.75,-0.07,0.66,0.08,-0.75,135.06,0,0,145.22,-75.86768,39.0806144,326.14
1967.76,2,11.29,-0.34,-5.7,9.74,-0.17,0.64,-0.01,-0.75,134.6,0,0,145.22,-75.86768,39.0806144,326.14
1967.87,2,10.79,-1.67,-4.26,9.77,-0.27,0.61,-0.1,-0.74,134.07,0,0,145.22,-75.86768,39.0806144,326.14
1967.97,2,11.18,-1.51,-2.87,10.7,-0.37,0.56,-0.18,-0.72,133.81,0,0,145.22,-75.86768,39.0806144,326.14
1968.08,2,10.94,-1.89,-1.68,10.64,-0.44,0.52,-0.24,-0.69,132.53,0,0,145.22,-75.86768,39.0806144,326.14
1968.19,2,10.27,-2.63,-1.07,9.87,-0.52,0.47,-0.31,-0.64,131.3,0,0,145.22,-75.86768,39.0806144,326.14
1968.3,2,10.86,-2.47,-0.9,10.54,-0.58,0.42,-0.37,-0.6,130.85,0,0,145.22,-75.86768,39.0806144,326.14
1968.41,2,9.98,-2.05,-1.4,9.67,-0.63,0.37,-0.41,-0.55,129.43,0,0,145.22,-75.86768,39.0806144,326.14
1968.51,2,9.67,-1.77,-1.62,9.37,-0.68,0.31,-0.45,-0.49,128.09,0,0,145.22,-75.86768,39.0806144,326.14
1968.62,2,9.52,-1.66,-1.54,9.25,-0.71,0.26,-0.48,-0.44,127.52,0,0,145.22,-75.86768,39.0806144,326.14
1968.72,2,9.82,-1.66,-1.25,9.6,-0.73,0.2,-0.53,-0.38,126.42,0,0,145.22,-75.86768,39.0806144,326.14
1968.83,2,9.09,-2.05,-1.54,8.72,-0.76,0.15,-0.54,-0.33,125.25,0,0,145.22,-75.86768,39.0806144,326.14
1968.94,2,9.08,-2.82,-0.37,8.63,-0.78,0.09,-0.55,-0.27,124.54,0,0,145.22,-75.86768,39.0806144,326.14
1969.05,2,9.29,-1.98,-0.36,9.07,-0.79,0.03,-0.56,-0.22,123.62,0,0,145.22,-75.86768,39.0806144,326.14
1969.15,2,15.08,-1.81,0.36,14.97,-0.8,-0.01,-0.57,-0.17,122.74,0,0,145.22,-75.86768,39.0806144,326.14
1969.26,2,9.91,-1.47,1.52,9.68,-0.81,-0.05,-0.57,-0.12,122.2,0,0,145.22,-75.86768,39.0806144,326.14
1969.37,2,10.11,-3.1,2.05,9.4,-0.82,-0.07,-0.56,-0.09,121.48,0,0,145.22,-75.86768,39.0806144,326.14
1969.47,2,11.71,-3.31,0.61,11.22,-0.82,-0.09,-0.56,-0.07,120.17,0,0,145.22,-75.86768,39.0806144,326.14
1969.58,2,9.62,-1.39,1.21,9.44,-0.82,-0.11,-0.56,-0.05,119.75,0,0,145.22,-75.86768,39.0806144,326.14
